Original,Filtered
19294.26669413044,1833.6969683161158
19576.710591720665,1806.7127057922066
19747.887049282283,1760.2509986072423
19732.800180869694,1691.7473236042156
19478.931930359115,1600.4906621316482
18971.425523761496,1488.1216085136537
18240.61243079552,1358.7482125990382
17359.39531672381,1218.6215198763448
16430.563129039638,1075.408861187307
15566.775267499175,937.1943762453276
14867.957755189243,811.3999662255316
14401.61793049917,703.8392780552175
14190.86876500046,618.0869488772623
14212.942560232732,555.272488293626
14408.224177454693,514.3111295724098
14697.115367349264,492.48715930488686
15000.109197942018,486.2326609428757
15255.827877281215,491.91350240879257
15432.59628507284,506.4507077853925
15531.109215719944,527.6624473490075
15578.3000577963,554.2927406232137
15614.890969768958,585.7751804660619
15680.63933512616,621.8420591184375
15801.604433144726,662.1164450854274
15982.827414214367,705.8126591145755
16207.99297294178,751.6258420855471
16445.508924853555,797.8289441336942
16658.640866324273,842.5341934231524
16816.374384435323,884.0327636816011
16901.76737542439,921.1113186599663
16915.59052701235,953.2588442682459
16874.650443452472,980.7146044386761
16805.820966006624,1004.3553365795547
16737.97764667768,1025.4625914754993
16694.421624931772,1045.437889115416
16687.941543326946,1065.5384756430424
16719.60795746335,1086.69122135605
16781.112839216436,1109.4136443341695
16859.387035409156,1133.8391839552078
16941.679431562483,1159.8182454255173
17019.390695999617,1187.053441855258
17089.62064801559,1215.228339684835
17154.330207794414,1244.1007938203911
17217.88329204566,1273.5487324005665
17284.221254209144,1303.571697178747
17354.88853177801,1334.261062715504
17428.62750180013,1365.7542381522262
17502.517577781888,1398.184943501099
17573.953621744473,1431.6363355673789
17642.412255312687,1466.0998640039163
17710.075603518493,1501.4421980927993
17780.917933182576,1537.3849127304202
17858.591784772063,1573.5043259687786
17944.07224653018,1609.2586631826873
18034.25810760799,1644.0443098209364
18122.45456376165,1677.2724643031127
18200.939445963653,1708.4450731250781
18264.89571908464,1737.199688960963
18316.230406648898,1763.2922611281497
18365.52166876848,1786.4982346617046
18430.717098047186,1806.4351937998315
18532.192083910584,1822.339584294042
18685.081309753758,1832.857144770249
18890.98508298777,1835.9217692991188
19131.786131112018,1828.7928620163523
19368.10122939845,1808.294094799614
19543.807278200788,1771.250791132333
19596.38719946723,1715.069252007801
19471.02649453121,1638.3534982940705
19135.02356906193,1541.427476014189
18588.62065653972,1426.6338696533996
17869.022748869127,1298.3167939786958
17046.018130320677,1162.4583171931167
16209.805076803224,1026.013770143671
15453.742180439614,896.059651655314
14856.157486077887,778.912887623977
14465.652457550246,679.3891163742531
14293.424813935708,600.3375577022334
14314.269270470104,542.528013888585
14475.633357150817,504.88710496275087
14712.05512029853,485.00559635982086
14961.057927673426,479.785158400348
15176.443472417204,486.0735646991083
15335.893046327605,501.15538704872034
15441.529539205656,523.0140291648593
15514.074551848564,550.3461159118035
15582.886618086994,582.372972283759
15675.050263799598,618.5398331533121
15806.61555468449,658.2110077536396
15978.165772815257,700.4563161127921
16175.454849072945,743.9869394527707
16374.36133872474,787.2496851740239
16548.281975998583,828.6420817569232
16675.61587856339,866.7792160855676
16745.234647118003,900.7339989863142
16758.64408471471,930.1858991667143
16728.623097771935,955.4430830961378
16675.132719270918,977.3392832992245
16619.942202245238,997.0387972581234
16581.575445242055,1015.8024474242586
16571.858940301307,1034.770358100491
16594.7095463681,1054.8054312637523
16647.06990494845,1076.4199445594872
16721.310589747292,1099.7841991595378
16808.128213965414,1124.7974816907538
16899.023582833575,1151.192036684829
16987.77453047955,1178.6409945541943
