Tran,San,Gia_tri_PPG,Truc_0
300.0,-300.0,-20283.11,0.0
300.0,-300.0,-17807.81,0.0
300.0,-300.0,-15317.75,0.0
300.0,-300.0,-12916.98,0.0
300.0,-300.0,-10719.56,0.0
300.0,-300.0,-8823.65,0.0
300.0,-300.0,-7292.2,0.0
300.0,-300.0,-6124.51,0.0
300.0,-300.0,-5261.08,0.0
300.0,-300.0,-4582.12,0.0
300.0,-300.0,-3923.8,0.0
300.0,-300.0,-3101.27,0.0
300.0,-300.0,-1936.63,0.0
300.0,-300.0,-283.87,0.0
300.0,-300.0,1948.9,0.0
300.0,-300.0,4788.56,0.0
300.0,-300.0,8187.99,0.0
300.0,-300.0,12056.18,0.0
300.0,-300.0,16252.75,0.0
300.0,-300.0,20620.98,0.0
300.0,-300.0,25006.31,0.0
300.0,-300.0,29273.84,0.0
300.0,-300.0,33317.73,0.0
300.0,-300.0,37065.49,0.0
300.0,-300.0,40471.66,0.0
300.0,-300.0,43506.91,0.0
300.0,-300.0,46143.9,0.0
300.0,-300.0,48351.27,0.0
300.0,-300.0,50082.56,0.0
300.0,-300.0,51279.68,0.0
300.0,-300.0,51879.71,0.0
300.0,-300.0,51829.49,0.0
300.0,-300.0,51101.05,0.0
300.0,-300.0,49709.57,0.0
300.0,-300.0,47721.37,0.0
300.0,-300.0,45260.32,0.0
300.0,-300.0,42499.42,0.0
300.0,-300.0,39510.93,0.0
300.0,-300.0,36945.08,0.0
300.0,-300.0,34597.16,0.0
300.0,-300.0,32679.9,0.0
300.0,-300.0,31332.6,0.0
300.0,-300.0,30608.27,0.0
300.0,-300.0,30459.6,0.0
300.0,-300.0,30758.83,0.0
300.0,-300.0,31325.22,0.0
300.0,-300.0,31946.56,0.0
300.0,-300.0,32374.32,0.0
300.0,-300.0,32577.91,0.0
300.0,-300.0,32310.64,0.0
300.0,-300.0,31517.68,0.0
300.0,-300.0,30227.06,0.0
300.0,-300.0,28523.78,0.0
300.0,-300.0,26529.9,0.0
300.0,-300.0,24383.86,0.0
300.0,-300.0,22216.41,0.0
300.0,-300.0,20131.99,0.0
300.0,-300.0,18183.02,0.0
300.0,-300.0,16489.29,0.0
300.0,-300.0,14991.39,0.0
300.0,-300.0,13665.25,0.0
300.0,-300.0,12465.15,0.0
300.0,-300.0,11359.9,0.0
300.0,-300.0,10301.45,0.0
300.0,-300.0,9308.71,0.0
300.0,-300.0,8334.79,0.0
300.0,-300.0,7349.18,0.0
300.0,-300.0,6385.61,0.0
300.0,-300.0,5498.91,0.0
300.0,-300.0,4699.91,0.0
300.0,-300.0,3999.99,0.0
300.0,-300.0,3399.96,0.0
300.0,-300.0,2887.1,0.0
300.0,-300.0,2448.39,0.0
